GeneName,Genbank_ID,Member_class,COG_ID,old_functional_class,functional_class,funclass_name,arCOG_ID,arcog_name
VNG5105H,10803623,NA,,S,,NA,arCOG06162,Cell suface protein
VNG1214H,15790278,NA,,S,,NA,arCOG06163,Uncharacterized conserved protein
VNG6365H,16120262,NA,,S,,NA,arCOG06178,Uncharacterized conserved protein
VNG6165H,16120113,NA,,S,,NA,arCOG06178,Uncharacterized conserved protein
VNG6188H,16120132,NA,,S,,NA,arCOG06178,Uncharacterized conserved protein
VNG1720H,15790656,3,COG0614,P,P,Inorganic ion transport and metabolism ,arCOG06180,"ABC-type Fe3+-hydroxamate transport system, periplasmic component "
VNG2549C,15791299,3,COG0614,P,P,Inorganic ion transport and metabolism ,arCOG06180,"ABC-type Fe3+-hydroxamate transport system, periplasmic component "
VNG2562H,15791308,3,COG0614,P,P,Inorganic ion transport and metabolism ,arCOG06180,"ABC-type Fe3+-hydroxamate transport system, periplasmic component "
VNG0151C,15789466,NA,,NA,,NA,arCOG06181/2,NA
VNG0160G,15789474,NA,,NA,,NA,arCOG06192/3,NA
VNG1154H,15790231,4,COG2839,S,S,Function unknown ,arCOG06208,Uncharacterized conserved membrane protein
VNG0435H,15789677,NA,,S,,NA,arCOG06213,Uncharacterized conserved protein
VNG6194H,16120136,NA,,S,,NA,arCOG06215,Uncharacterized conserved protein
VNG1047H,15790148,NA,,NA,,NA,arCOG06215/1,NA
VNG0837H,15789987,NA,,S,,NA,arCOG06216,Uncharacterized conserved protein
VNG2035H,15790892,NA,,S,,NA,arCOG06223,Uncharacterized conserved protein
VNG2566H,15791311,NA,,S,,NA,arCOG06229,Uncharacterized conserved protein
VNG1533H,15790516,NA,,S,,NA,arCOG06229,Uncharacterized conserved protein
VNG1413H,15790427,NA,,S,,NA,arCOG06229,Uncharacterized conserved protein
VNG1534H,15790517,NA,,S,,NA,arCOG06230,Uncharacterized conserved protein
VNG2288G,15791097,3,COG4865,E,E,Amino acid transport and metabolism ,arCOG06231,Glutamate mutase epsilon subunit 
VNG2289G,15791098,3,COG3799,E,E,Amino acid transport and metabolism ,arCOG06232,Methylaspartate ammonia-lyase 
VNG0349G,16554466,NA,,NA,,NA,arCOG06233/3,NA
VNG0349Gm,16554466,NA,,NA,,NA,arCOG06233/3,NA
VNG0383H,15789637,4,COG3743,R,S,Function unknown ,arCOG06234,"Predicted nucleic acid binding protein, containing HHH domain "
VNG0596H,15789803,NA,,S,,NA,arCOG06239,Uncharacterized conserved protein
VNG1479H,15790478,NA,,S,,NA,arCOG06240,Uncharacterized conserved protein
VNG2442H,15791219,NA,,S,,NA,arCOG06242,Uncharacterized conserved protein
VNG0248C,15789541,NA,,S,,NA,arCOG06244,Uncharacterized conserved protein
VNG0925C,15790052,NA,,R,,NA,arCOG06245,Reversibly glycosylated polypeptide (RGP) family protein
VNG1734H,15790665,NA,,S,,NA,arCOG06246,Uncharacterized conserved protein
VNG1758H,15790680,NA,,S,,NA,arCOG06246,Uncharacterized conserved protein
VNG1513H,15790502,NA,,S,,NA,arCOG06247,Uncharacterized conserved protein
VNG2191H,15791021,NA,,S,,NA,arCOG06255,Uncharacterized conserved protein
VNG0828H,15789979,NA,,S,,NA,arCOG06257,Uncharacterized conserved protein
VNG0656H,15789849,NA,,S,,NA,arCOG06260,Uncharacterized conserved protein
VNG0659H,15789851,NA,,S,,NA,arCOG06261,Uncharacterized conserved protein
VNG1183H,15790255,3,COG3460,Q,Q,Secondary metabolites biosynthesis; transport and catabolism ,arCOG06266,"Uncharacterized enzyme of phenylacetate metabolism, PaaB family"
VNG2645H,15791375,NA,,S,,NA,arCOG06272,Uncharacterized conserved protein
VNG2677H,15791396,NA,,NA,,NA,arCOG06273/2,NA
VNG1112H,15790200,NA,,S,,NA,arCOG06274,Uncharacterized conserved protein
VNG1295H,15790338,NA,,S,,NA,arCOG06278,Uncharacterized conserved protein
VNG6128H,16120080,NA,,S,,NA,arCOG06279,Uncharacterized conserved protein
VNG5132H,10803638,NA,,S,,NA,arCOG06279,Uncharacterized conserved protein
VNG0031H,15789367,NA,,S,,NA,arCOG06281,Uncharacterized conserved protein
VNG0011C,15789348,2,COG2148,M,M,Cell wall/membrane/envelope biogenesis ,arCOG06282,Sugar transferase involved in lipopolysaccharide synthesis 
VNG1679H,15790624,NA,,S,,NA,arCOG06283,Uncharacterized conserved protein
VNG1783H,15790702,NA,,S,,NA,arCOG06285,Uncharacterized conserved protein
VNG0492H,15789723,3,COG0657,R,I,Lipid transport and metabolism ,arCOG06300,Alpha/beta superfamily hydrolase 
VNG1459H,15790461,NA,,NA,,NA,arCOG06305/2,NA
VNG6327H,16120234,NA,,S,,NA,arCOG06311,Uncharacterized conserved protein
VNG1894C,15790784,NA,,S,,NA,arCOG06311,Uncharacterized conserved protein
VNG0469H,15789704,NA,,S,,NA,arCOG06311,Uncharacterized conserved protein
VNG0945H,15790069,NA,,S,,NA,arCOG06316,Uncharacterized conserved protein
VNG2298H,15791107,NA,,NA,,NA,arCOG06316/1,NA
VNG2532H,15791287,NA,,S,,NA,arCOG06317,Uncharacterized conserved protein
VNG0138H,15789454,NA,,NA,,NA,arCOG06319/2,NA
VNG2120G,15790956,3,COG0506,E,E,Amino acid transport and metabolism ,arCOG06322,Proline dehydrogenase 
VNG2042H,15790897,NA,,NA,,NA,arCOG06324/2,NA
VNG6353H,16120253,NA,,S,,NA,arCOG06330,Uncharacterized conserved protein
VNG1372C,15790396,4,COG3975,E,R,General function prediction only ,arCOG06334,Predicted metalloprotease protease
VNG2253H,15791069,NA,,S,,NA,arCOG06340,Uncharacterized conserved protein
VNG1943H,15790823,NA,,S,,NA,arCOG06351,Uncharacterized conserved protein
VNG1991H,15790859,NA,,S,,NA,arCOG06360,Uncharacterized conserved protein
VNG1659G,15790609,NA,COG0840,N,NT,NA,arCOG06364,Methyl-accepting chemotaxis protein 
VNG1927H,15790811,NA,,S,,NA,arCOG06366,Uncharacterized conserved protein
VNG2187H,15791018,NA,,S,,NA,arCOG06370,Uncharacterized conserved protein
VNG1865H,15790762,NA,,S,,NA,arCOG06371,Uncharacterized conserved protein
VNG1820H,15790727,NA,,S,,NA,arCOG06373,Uncharacterized conserved protein
VNG2637H,15791366,NA,,S,,NA,arCOG06378,Uncharacterized conserved protein
VNG6367H,16120264,NA,,L,,NA,arCOG06380,Transposase
VNG1519H,15790506,NA,,S,,NA,arCOG06386,Uncharacterized conserved protein
VNG0861H,15790003,NA,,NA,,NA,arCOG06388/2,NA
VNG0311H,15789586,NA,,S,,NA,arCOG06389,Uncharacterized conserved protein
VNG6230G,16120164,NA,,Q,,NA,arCOG06390,Gas vesicle protein K
VNG6021G,16119995,NA,,Q,,NA,arCOG06390,Gas vesicle protein K
VNG5021G,10803564,NA,,Q,,NA,arCOG06390,Gas vesicle protein K
VNG5023G,10803566,NA,,S,,NA,arCOG06391,Uncharacterized conserved protein
VNG6233G,16120166,NA,,S,,NA,arCOG06391,Uncharacterized conserved protein
VNG6023G,16119997,NA,,S,,NA,arCOG06391,Uncharacterized conserved protein
VNG5032G,10803573,NA,,Q,,NA,arCOG06392,"Gas vesicle protein C, GVPC"
VNG6031G,16120004,NA,,Q,,NA,arCOG06392,"Gas vesicle protein C, GVPC"
VNG6242G,16120173,NA,,Q,,NA,arCOG06392,"Gas vesicle protein C, GVPC"
VNG5116H,10803628,NA,,S,,NA,arCOG06394,Uncharacterized conserved protein
VNG6113H,16120069,NA,,S,,NA,arCOG06394,Uncharacterized conserved protein
VNG6115H,16120070,NA,,S,,NA,arCOG06395,Uncharacterized conserved protein
VNG5118H,10803629,NA,,S,,NA,arCOG06395,Uncharacterized conserved protein
VNG5181G,10803671,NA,,P,,NA,arCOG06396,Arsenical resistance operon trans-acting repressor ArsD
VNG0025H,15789361,NA,,S,,NA,arCOG06397,Uncharacterized conserved protein
VNG6412H,16120296,NA,,S,,NA,arCOG06397,Uncharacterized conserved protein
VNG5003H,10803549,NA,,S,,NA,arCOG06398,Uncharacterized conserved protein
VNG0041C,15789376,NA,,S,,NA,arCOG06398,Uncharacterized conserved protein
VNG6003H,16119981,NA,,S,,NA,arCOG06398,Uncharacterized conserved protein
VNG0058H,15789392,2,COG1807,M,M,Cell wall/membrane/envelope biogenesis ,arCOG06399,Glycosyltransferases of PMT family
VNG0373H,15789630,NA,,S,,NA,arCOG06400,Uncharacterized conserved protein
VNG0520H,15789744,NA,,S,,NA,arCOG06401,Uncharacterized conserved protein
VNG0708H,15789888,NA,,S,,NA,arCOG06402,Uncharacterized conserved protein
VNG0729H,15789903,NA,,S,,NA,arCOG06403,Uncharacterized conserved protein
VNG0738H,15789911,NA,,S,,NA,arCOG06404,Uncharacterized conserved protein
VNG0846C,15789992,NA,,F,,NA,arCOG06405,HTTM domain containing membrane enzyme
VNG1130H,15790211,NA,,S,,NA,arCOG06406,Uncharacterized conserved protein
VNG1268H,15790319,NA,,S,,NA,arCOG06407,Uncharacterized conserved protein
VNG1193C,15790262,NA,,NA,,NA,arCOG06408/2,NA
VNG1374G,15790397,NA,,NA,,NA,arCOG06409/1,NA
VNG1751H,15790675,NA,,NA,,NA,arCOG06409/3,NA
VNG1423H,15790434,NA,,S,,NA,arCOG06410,Uncharacterized conserved protein
VNG1453H,15790455,NA,,S,,NA,arCOG06411,Uncharacterized conserved protein
VNG1486H,15790484,NA,,S,,NA,arCOG06412,Uncharacterized conserved protein
VNG1619H,15790577,NA,,S,,NA,arCOG06413,Uncharacterized conserved protein
VNG1654G,15790604,2,COG0464,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG06414,ATPase of the AAA+ class 
VNG1674H,15790620,NA,,S,,NA,arCOG06415,Zinc finger domain
VNG1723H,15790658,NA,,S,,NA,arCOG06416,Uncharacterized conserved protein
VNG1831H,15790735,NA,,S,,NA,arCOG06417,Uncharacterized conserved protein
VNG2097C,15790937,4,COG2311,S,S,Function unknown ,arCOG06418,Predicted membrane protein 
VNG2098H,15790938,NA,,S,,NA,arCOG06419,Uncharacterized conserved protein
VNG2244H,15791062,NA,,S,,NA,arCOG06420,Uncharacterized conserved protein
VNG2342H,15791143,NA,,S,,NA,arCOG06421,Uncharacterized conserved protein
VNG2535H,15791291,4,COG3431,S,S,Function unknown ,arCOG06422,Predicted membrane protein 
VNG2619H,15791352,NA,,S,,NA,arCOG06423,Uncharacterized conserved protein
VNG6283H,16120199,NA,,NA,,NA,arCOG06424/1,NA
VNG6284H,16120200,NA,,S,,NA,arCOG06425,Uncharacterized conserved protein
VNG6334H,16120239,NA,,S,,NA,arCOG06426,Uncharacterized conserved protein
VNG6439H,16120312,NA,,S,,NA,arCOG06427,Uncharacterized conserved protein
VNG0220H,15789523,NA,,S,,NA,arCOG06437,Uncharacterized conserved protein
VNG2477H,15791247,NA,,NA,,NA,arCOG06446/2,NA
VNG5012H,10803557,1,COG0582,L,L,Replication; recombination and repair ,arCOG06451,Integrase 
VNG6012H,16119988,1,COG0582,L,L,Replication; recombination and repair ,arCOG06451,Integrase 
VNG1953C,15790831,NA,,NA,,NA,arCOG06738/3,NA
VNG0215C,15789518,NA,,NA,,NA,arCOG06914/1,NA
VNG0215C,15789518,NA,,NA,,NA,arCOG06914/3,NA
VNG6145H,16120095,2,COG3451,U,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG07496,"Type IV secretory pathway, VirB4 component "
VNG6144G,16120094,NA,,NA,,NA,arCOG07496/3,NA
VNG6144G,16120094,NA,,NA,,NA,arCOG07496/3,NA
VNG1630H,15790585,NA,,S,,NA,arCOG07497,Uncharacterized conserved protein
VNG0737H,15789912,NA,,S,,NA,arCOG07498,Uncharacterized conserved protein
VNG6329H,16120235,NA,,S,,NA,arCOG07527,Predicted metal-binding protein
VNG5104H,10803622,NA,,S,,NA,arCOG07538,Uncharacterized conserved protein
VNG6101H,16120061,NA,,S,,NA,arCOG07538,Uncharacterized conserved protein
VNG6390H,16120280,NA,,S,,NA,arCOG07544,Zn-finger protein
VNG1320G,15790358,4,COG2512,K,S,Function unknown ,arCOG07561,Predicted regulatory protein containing HTH domain
VNG5145H,10803650,NA,,R,,NA,arCOG07566,Iron-sulfur cluster containing transcriptional regulator 
VNG1330H,15790365,NA,,S,,NA,arCOG07569,Uncharacterized conserved protein
VNG6456H,16120328,NA,,S,,NA,arCOG07577,Uncharacterized conserved protein
VNG6070H,16120034,NA,,S,,NA,arCOG07577,Uncharacterized conserved protein
VNG5185H,10803674,NA,,S,,NA,arCOG07578,Uncharacterized conserved protein
VNG0049H,15789383,NA,COG0500,Q,QR,NA,arCOG07579,SAM-dependent methyltransferase
VNG1440H,15790446,NA,,S,,NA,arCOG07580,Uncharacterized conserved protein
VNG0754C,15789925,NA,,NA,,NA,arCOG07580/1,NA
VNG6197H,16120139,NA,,NA,,NA,arCOG07580/2,NA
VNG0754C,15789925,NA,,NA,,NA,arCOG07580/3,NA
VNG0816G,15789970,3,COG3325,G,G,Carbohydrate transport and metabolism ,arCOG07581,Chitinase 
VNG0818C,15789971,3,COG3325,G,G,Carbohydrate transport and metabolism ,arCOG07581,Chitinase 
VNG0819C,15789972,NA,,NA,,NA,arCOG07581/3,NA
VNG1119H,15790205,NA,,S,,NA,arCOG07582,Uncharacterized conserved protein
VNG1315H,15790354,NA,,NA,,NA,arCOG07583/3,NA
VNG1642H,15790594,NA,,S,,NA,arCOG07584,Uncharacterized conserved protein
VNG1650H,15790601,NA,,S,,NA,arCOG07585,Uncharacterized conserved protein
VNG2109H,15790947,NA,,S,,NA,arCOG07586,Uncharacterized conserved protein
VNG6420H,16120301,NA,,S,,NA,arCOG07587,Uncharacterized conserved protein
VNG0212H,15789515,NA,,S,,NA,arCOG07632,Uncharacterized conserved protein
VNG6125H,16120077,NA,,S,,NA,arCOG07766,Uncharacterized conserved protein
VNG5129H,10803636,NA,,S,,NA,arCOG07766,Uncharacterized conserved protein
VNG5102H,10803621,NA,,NA,,NA,arCOG07767/2,NA
VNG6099H,16120060,NA,,NA,,NA,arCOG07767/2,NA
VNG6203H,16120143,NA,,NA,,NA,arCOG07772/1,NA
VNG0077H,15789409,NA,,S,,NA,arCOG07778,Uncharacterized conserved protein
VNG2297H,15791105,NA,,L,,NA,arCOG07780,HNH/McrA nuclease domain containing protein
VNG2028H,15790887,NA,,S,,NA,arCOG07784,Uncharacterized conserved protein
VNG0985H,15790098,1,COG1378,K,K,Transcription ,arCOG07786,Predicted Helicase fused to HTH domain
VNG0985H,15790098,NA,,NA,,NA,arCOG07786/3,NA
VNG0985H,15790098,NA,,NA,,NA,arCOG07786/3,NA
VNG2089H,15790932,NA,,NA,,NA,arCOG07870/2,NA
VNG5174H,10803667,NA,,S,,NA,arCOG07894,Uncharacterized protein 
VNG0343H,15789610,NA,,NA,,NA,arCOG07913/3,NA
VNG0642C,15789839,NA,,NA,,NA,arCOG07914/2,NA
VNG2299H,15791108,3,COG0614,P,P,Inorganic ion transport and metabolism ,arCOG07918,"Ferrichrome-binding protein, N-terminal part"
VNG2511H,15791269,NA,,S,,NA,arCOG07919,Uncharacterized protein 
VNG6214G,16120153,3,COG3486,Q,Q,Secondary metabolites biosynthesis; transport and catabolism ,arCOG07945,Lysine/ornithine N-monooxygenase 
VNG0146H,15789461,NA,,K,,NA,arCOG08021,Predicted transcriptional regulator containing an HTH domain
VNG5011H,10803556,NA,,NA,,NA,arCOG08099/1,NA
VNG6011H,16119987,NA,,NA,,NA,arCOG08099/1,NA
VNG6404H,16120290,NA,,NA,,NA,arCOG08102/3,NA
VNG6372H,16120268,NA,,S,,NA,arCOG08103,Uncharacterized conserved protein 
VNG6085H,16120049,NA,,S,,NA,arCOG08106,Uncharacterized conserved protein 
VNG5209H,10803692,NA,,S,,NA,arCOG08106,Uncharacterized conserved protein 
VNG5088H,10803611,NA,,S,,NA,arCOG08106,Uncharacterized conserved protein 
VNG1838H,15790743,NA,,S,,NA,arCOG08114,Uncharacterized conserved protein 
VNG0399H,15789649,NA,,S,,NA,arCOG08118,Uncharacterized conserved protein 
VNG1318H,15790356,NA,,S,,NA,arCOG08129,Uncharacterized conserved protein 
VNG2304H,15791111,NA,,S,,NA,arCOG08137,Uncharacterized conserved protein 
VNG6134H,16120086,NA,,S,,NA,arCOG08139,Uncharacterized conserved protein 
VNG0986H,15790099,NA,,S,,NA,arCOG08141,Uncharacterized conserved protein 
VNG5154H,10803657,NA,,L,,NA,arCOG08147,Restriction endonuclease superfamily enzyme
VNG0863H,15790004,NA,,S,,NA,arCOG08159,Membrane protein
VNG6216G,16120154,3,COG4264,Q,Q,Secondary metabolites biosynthesis; transport and catabolism ,arCOG08178,Siderophore synthetase component 
VNG6212G,16120151,3,COG4264,Q,Q,Secondary metabolites biosynthesis; transport and catabolism ,arCOG08179,Siderophore synthetase component 
VNG0472H,15789707,NA,,S,,NA,arCOG08181,Uncharacterized conserved protein 
VNG2292H,15791101,NA,,S,,NA,arCOG08186,Uncharacterized conserved protein
VNG1960H,15790836,NA,,S,,NA,arCOG08187,Uncharacterized conserved protein 
VNG1000H,15790113,4,COG3205,S,S,Function unknown ,arCOG08188,Predicted membrane protein 
VNG1800H,15790715,NA,,S,,NA,arCOG08189,Uncharacterized conserved protein 
VNG0057H,15789391,2,COG3307,M,M,Cell wall/membrane/envelope biogenesis ,arCOG08190,O-antigen ligase related enzyme 
VNG0054H,15789388,NA,,S,,NA,arCOG08198,Uncharacterized conserved membrane protein 
VNG0168H,15789481,NA,,S,,NA,arCOG08199,Uncharacterized conserved protein 
VNG0463C,15789699,NA,,R,,NA,arCOG08200,Predicted transporter
VNG0731H,15789905,4,COG2324,S,S,Function unknown ,arCOG08201,Uncharacterized conserved membrane protein 
VNG0892H,15790028,NA,,S,,NA,arCOG08202,Uncharacterized conserved protein 
VNG1005H,15790117,NA,,NA,,NA,arCOG08203/2,NA
VNG1144H,15790224,NA,,NA,,NA,arCOG08204/1,NA
VNG1250H,15790305,NA,,S,,NA,arCOG08205,Uncharacterized conserved protein 
VNG1283H,15790330,NA,,S,,NA,arCOG08206,Uncharacterized conserved protein 
VNG1787H,15790705,NA,,S,,NA,arCOG08207,Uncharacterized conserved protein 
VNG1811G,15790722,4,COG2312,R,R,General function prediction only ,arCOG08208,Erythromycin esterase homolog 
VNG2510H,15791268,NA,,S,,NA,arCOG08209,Uncharacterized conserved protein 
VNG6156H,16120104,NA,,S,,NA,arCOG08887,Uncharacterized conserved protein 
VNG5135H,10803641,NA,,S,,NA,arCOG08887,Uncharacterized conserved protein 
VNG6131H,16120083,NA,,S,,NA,arCOG08887,Uncharacterized conserved protein 
VNG6045H,16120016,NA,,S,,NA,arCOG08908,Uncharacterized conserved protein 
VNG6481H,16120346,NA,,S,,NA,arCOG08908,Uncharacterized conserved protein 
VNG6105H,16120064,NA,,S,,NA,arCOG08908,Uncharacterized conserved protein 
VNG5108H,10803625,NA,,S,,NA,arCOG08908,Uncharacterized conserved protein 
VNG2412H,15791195,NA,,S,,NA,arCOG08927,Uncharacterized conserved protein 
VNG2183H,15791014,NA,,S,,NA,arCOG08972,Uncharacterized conserved protein 
VNG2105H,15790944,NA,,S,,NA,arCOG09160,Uncharacterized conserved membrane protein 
VNG0017H,15789353,NA,,S,,NA,arCOG09184,Uncharacterized conserved protein 
VNG0018H,15789354,NA,,S,,NA,arCOG09185,Uncharacterized conserved protein 
VNG0019H,15789355,NA,,S,,NA,arCOG09186,Uncharacterized conserved protein 
VNG0020H,15789356,NA,,S,,NA,arCOG09187,Uncharacterized conserved protein 
VNG0022H,15789358,NA,,S,,NA,arCOG09188,Uncharacterized conserved protein 
VNG0023H,15789359,NA,,S,,NA,arCOG09189,Uncharacterized conserved protein 
VNG0027H,15789363,NA,,S,,NA,arCOG09191,Uncharacterized conserved protein 
VNG0029H,15789365,NA,,S,,NA,arCOG09192,Uncharacterized conserved protein 
VNG0030H,15789366,NA,,S,,NA,arCOG09193,Uncharacterized conserved protein 
VNG0032H,15789368,NA,,S,,NA,arCOG09194,Uncharacterized conserved protein 
VNG0055H,15789389,NA,,S,,NA,arCOG09195,Uncharacterized conserved protein 
VNG0068H,15789402,NA,,S,,NA,arCOG09196,Uncharacterized conserved protein 
VNG0091C,15789418,NA,,R,,NA,arCOG09197,SAM-dependent methyltransferase
VNG0105H,15789428,NA,,S,,NA,arCOG09198,Uncharacterized conserved protein 
VNG0116H,15789436,NA,,S,,NA,arCOG09199,Uncharacterized conserved protein 
VNG0117H,15789437,NA,,S,,NA,arCOG09200,Uncharacterized conserved protein 
VNG0118H,15789438,NA,,S,,NA,arCOG09201,Uncharacterized conserved protein 
VNG0119H,15789439,NA,,S,,NA,arCOG09202,Uncharacterized conserved protein 
VNG0120H,15789440,NA,,S,,NA,arCOG09203,Uncharacterized conserved protein 
VNG0130H,15789448,NA,,S,,NA,arCOG09204,Uncharacterized conserved protein 
VNG0132C,15789449,NA,,S,,NA,arCOG09205,Uncharacterized conserved protein 
VNG0139H,15789455,NA,,S,,NA,arCOG09206,Uncharacterized conserved protein 
VNG0141H,15789457,NA,,S,,NA,arCOG09207,Uncharacterized conserved protein 
VNG0143H,15789459,NA,,S,,NA,arCOG09208,Uncharacterized conserved protein 
